ID	AT	BBP1	BBP2	BBP3	BBP4	e0	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16	e17	e18	e19	e20	e21	e22	e23	e24	e25	e26	e27	e28	e29	e30	e31	e32	e33	e34	e35	e36	e37	e38	e39	e40	e41	e42	e43	e44	e45	e46	e47	e48	e49	e50	e51	e52	e53	e54	e55	e56	e57	e58	e59	e60	e61	e62	e63	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83
r035	1303.12	0.34%	0.62%	0.96%	1.83%	6	5	6	6	5	6	5	6	5	7	5	5	7	5	7	6	4	7	4	7	5	5	7	5	5	5	7	5	5	5	6	5	6	6	6	6	7	5	7	7	5	6	4	6	6	5	6	6	5	5	6	6	5	6	5	6	5	6	6	7	5	6	5	7	5	5	5	5	5	7	5	7	4	6	4	5	4	5	5	7	5	7
r036	1200.08	1.00%	1.59%	2.22%	3.32%	7	6	4	7	7	3	5	6	7	6	4	6	6	5	7	3	5	7	5	4	7	5	4	7	5	6	5	4	7	6	5	7	3	6	5	3	7	6	5	7	5	4	6	6	6	5	6	5	5	6	5	6	5	6	6	6	5	6	6	7	5	4	5	7	5	5	7	5	7	4	6	4	6	4	6	7	6	6	7	5	6	5
r037	1067.83	2.63%	3.39%	4.46%	5.71%	5	6	6	5	4	7	7	6	4	6	7	6	6	6	6	7	5	5	5	5	5	7	5	5	6	6	5	7	5	6	5	5	6	6	5	6	7	5	5	7	4	6	6	6	4	7	4	7	6	5	7	5	4	5	7	6	6	6	6	5	6	6	6	6	6	7	5	6	5	4	7	4	6	6	6	5	6	6	5	6	6	6
r038	1087.57	1.76%	2.11%	2.72%	3.29%	4	6	7	4	6	6	5	7	6	7	4	6	7	5	6	6	6	5	6	5	5	5	5	7	5	5	7	4	7	5	6	5	6	5	6	6	7	5	7	7	6	6	3	5	5	6	5	5	7	5	5	5	6	5	6	4	7	7	4	5	7	7	5	6	5	6	5	7	5	5	6	5	5	6	5	4	3	5	4	7	5	7
r039	1283.24	0.43%	0.77%	1.09%	1.62%	5	6	6	5	7	5	5	6	7	5	5	6	5	7	6	5	6	6	6	5	6	5	5	7	7	5	5	5	7	5	7	6	4	7	7	4	6	7	5	6	5	7	6	7	6	4	6	4	5	7	4	6	5	6	6	6	6	6	6	6	6	6	5	6	5	4	5	5	5	7	6	7	4	7	4	5	6	6	5	6	6	6
r040	1297.46	0.48%	0.77%	1.01%	1.76%	7	5	5	7	4	7	5	6	4	6	5	5	6	6	7	7	5	5	5	6	6	5	6	6	6	5	5	5	6	5	7	6	6	5	7	6	4	7	5	4	6	6	7	5	6	6	6	4	7	7	4	6	6	6	5	6	6	6	6	5	6	5	5	7	5	6	4	7	4	6	5	6	6	6	6	5	7	4	5	7	4	7
r041	1316.21	0.33%	0.54%	0.94%	1.58%	3	7	7	3	6	7	6	7	6	4	7	7	4	4	7	7	5	5	5	5	7	6	5	5	4	7	6	7	5	7	5	7	6	4	5	6	5	6	6	5	6	5	7	4	7	6	7	4	6	6	4	7	6	7	4	5	7	7	5	5	7	7	4	7	4	6	5	6	5	6	4	6	7	5	7	5	7	4	5	7	4	7
r042	1102.15	1.81%	2.50%	3.20%	4.47%	5	6	6	5	6	6	5	7	6	5	6	6	5	6	7	6	7	4	7	5	5	5	5	4	6	7	4	6	4	7	7	5	6	6	7	6	4	7	4	4	7	7	6	6	7	4	7	5	5	7	5	5	7	5	5	5	7	7	5	4	7	6	5	7	5	4	6	5	6	6	5	6	5	7	5	5	6	6	5	6	6	6
r043	1364.99	0.10%	0.23%	0.31%	0.76%	6	6	5	6	5	6	5	5	5	6	6	6	6	5	7	6	4	6	4	7	6	5	7	5	5	5	6	6	5	5	7	6	6	5	7	6	5	5	6	5	5	7	6	5	6	6	6	5	4	5	5	7	5	7	5	7	5	5	7	6	5	5	5	7	5	6	6	4	6	7	5	7	5	7	5	5	6	5	5	7	5	7
r044	1420.21	0.06%	0.15%	0.23%	0.36%	5	6	6	5	4	7	7	5	4	5	7	6	5	6	6	7	5	5	5	5	7	7	5	5	6	5	6	7	5	5	7	7	4	6	7	4	6	6	6	6	6	5	6	6	5	6	5	6	5	6	6	5	6	5	6	7	5	5	7	5	5	6	6	6	6	6	6	5	6	5	6	5	6	5	6	6	6	6	6	6	6	6
r045	1334.15	0.15%	0.29%	0.48%	1.29%	7	4	6	7	4	5	7	6	4	7	5	4	7	5	7	5	6	5	6	5	6	7	5	5	5	6	6	5	5	6	7	6	6	5	7	6	5	4	6	5	6	7	5	5	6	6	6	6	5	4	6	7	6	7	4	5	7	6	5	5	7	6	4	7	4	6	6	5	6	6	4	6	5	7	5	5	5	5	5	7	5	7
r046	1265.41	0.51%	0.85%	1.42%	2.42%	6	4	7	6	6	7	6	4	6	7	4	4	7	4	7	7	5	5	5	6	6	6	6	5	4	7	6	4	5	7	7	6	7	3	7	7	6	4	6	6	5	5	7	3	7	7	7	4	6	4	4	7	5	7	5	5	7	4	5	5	7	7	5	7	5	7	4	6	4	7	5	7	5	5	5	7	7	5	7	5	5	5
r047	1052.24	2.92%	4.11%	5.29%	6.97%	6	7	4	6	7	7	4	5	7	6	4	7	6	6	5	7	5	4	5	6	6	4	6	7	6	7	4	4	7	7	5	6	7	4	5	7	7	3	4	7	6	5	6	4	4	7	4	7	6	3	7	4	6	4	7	5	7	5	5	4	7	4	7	5	7	7	5	6	5	6	7	6	4	5	4	6	6	6	6	6	6	6
r048	1235.81	0.70%	1.12%	1.74%	2.59%	4	7	6	4	7	7	4	6	7	6	4	7	6	5	6	7	5	5	5	6	6	4	6	7	5	7	5	4	7	7	6	6	6	5	6	6	7	5	5	7	5	6	6	5	6	6	6	4	7	5	4	7	5	7	5	5	7	6	5	5	7	6	6	6	6	6	4	7	4	6	5	6	5	6	5	6	6	6	6	6	6	6
r049	1215.02	0.85%	1.29%	1.82%	2.83%	6	4	7	6	5	5	7	6	5	6	6	4	6	7	7	5	6	6	6	4	5	7	4	6	7	5	5	6	6	5	7	5	7	5	7	7	4	6	5	4	5	7	6	5	6	5	6	6	5	6	6	5	5	5	7	5	5	6	5	6	5	7	5	7	5	5	7	5	7	5	7	5	4	7	4	6	6	6	6	6	6	6
r050	1301.04	0.39%	0.65%	0.99%	1.92%	7	5	5	7	7	3	5	6	7	4	6	5	4	5	7	3	6	7	6	7	4	5	7	5	5	5	7	6	5	5	7	4	5	6	7	5	7	5	7	7	4	7	4	6	5	6	5	5	7	5	5	6	4	6	7	6	5	6	6	7	5	5	5	7	5	6	5	7	5	5	7	5	4	7	4	6	4	7	6	5	7	5
r051	1248.66	0.54%	1.02%	1.47%	2.47%	5	5	7	5	6	7	4	7	6	5	6	5	5	5	5	7	5	4	5	7	5	4	7	6	5	5	7	6	6	5	5	5	4	6	5	4	5	7	7	5	7	5	5	6	4	7	4	5	6	7	5	3	7	3	5	5	7	7	5	4	7	7	5	5	5	7	4	6	4	7	5	7	5	5	5	6	5	7	6	4	7	4
r052	1041.46	2.84%	3.79%	4.66%	5.99%	5	7	5	5	7	6	6	5	7	5	5	7	5	6	6	6	5	6	5	6	5	6	6	5	6	7	4	5	5	7	6	5	5	7	6	5	7	6	4	7	6	7	5	7	3	6	3	6	7	6	6	5	6	5	6	7	5	5	7	6	5	5	6	6	6	6	6	7	6	4	6	4	5	7	5	5	5	7	5	5	7	5
r053	1183.20	1.17%	1.76%	2.28%	3.53%	7	4	6	7	7	6	5	4	7	4	6	4	4	6	7	6	6	5	6	5	6	5	5	4	6	7	4	6	4	7	7	6	4	7	7	4	5	6	4	5	7	7	6	7	5	5	5	5	7	6	5	6	7	6	4	7	5	4	7	5	5	6	5	7	5	5	6	7	6	4	4	4	6	7	6	4	6	6	4	6	6	6
r054	1078.05	2.65%	3.52%	4.64%	6.07%	5	5	7	5	5	5	6	7	5	5	7	5	5	4	7	5	7	5	7	4	4	6	4	7	4	6	7	7	7	6	4	4	6	7	4	6	5	7	7	5	4	6	7	7	5	5	5	5	7	7	5	5	4	5	6	5	7	7	5	5	7	7	5	7	5	5	5	7	5	5	6	5	6	6	6	5	7	5	5	6	5	6
r055	1159.73	1.27%	1.94%	2.89%	4.06%	4	7	6	4	5	5	5	7	5	6	6	7	6	5	6	5	5	7	5	7	5	5	7	5	5	7	5	6	5	7	6	5	7	5	6	7	7	4	5	7	5	4	7	5	5	6	5	6	5	4	6	7	5	7	5	5	5	7	5	7	5	6	6	6	6	6	6	5	6	6	5	6	6	4	6	6	7	5	6	6	5	6
r056	1200.09	1.00%	1.47%	2.19%	3.17%	5	4	7	5	6	7	5	6	6	7	4	4	7	6	7	7	5	5	5	4	6	5	4	7	6	5	4	4	7	5	7	6	5	6	7	5	6	6	4	6	6	6	5	6	6	5	6	4	6	6	4	7	6	7	4	6	6	6	6	5	6	7	4	7	4	5	4	6	4	7	4	7	6	6	6	5	5	6	5	6	6	6
r057	1242.66	0.69%	1.10%	1.55%	2.64%	5	5	7	5	7	7	5	5	7	5	5	5	5	7	7	7	6	4	6	6	4	5	6	6	7	4	6	5	6	4	7	4	7	6	7	7	5	5	6	5	7	4	6	6	4	6	4	7	6	5	7	5	7	5	4	7	5	5	7	4	5	7	4	7	4	6	6	6	6	5	4	5	7	4	7	6	6	6	6	6	6	6
r058	1372.58	0.07%	0.17%	0.35%	0.66%	7	5	5	7	5	4	6	5	5	6	6	5	6	5	7	4	6	6	6	5	6	6	5	6	5	4	7	6	6	4	6	6	5	6	6	5	7	6	7	7	4	6	5	6	5	6	5	7	5	6	7	4	4	4	6	6	6	5	6	6	6	5	5	7	5	6	6	5	6	5	6	5	6	6	6	4	5	6	4	6	6	6
r059	1256.05	0.68%	0.95%	1.63%	2.71%	6	5	6	6	6	7	3	7	6	6	5	5	6	5	7	7	5	5	5	7	5	3	7	5	5	7	5	5	5	7	7	5	5	6	7	5	7	5	5	7	7	4	6	6	4	7	4	6	6	5	6	6	7	6	4	5	7	7	5	5	7	6	5	7	5	7	5	6	5	6	4	6	5	4	5	7	6	6	7	5	6	5
r060	1306.76	0.39%	0.52%	0.91%	1.82%	7	4	6	7	6	4	7	5	6	7	4	4	7	5	7	4	5	7	5	6	6	7	6	4	5	7	5	4	4	7	7	6	5	5	7	5	6	5	5	6	5	7	6	5	5	7	5	6	6	5	6	6	5	6	6	7	5	5	7	7	5	6	5	7	5	7	4	6	4	7	6	7	4	7	4	6	6	5	6	6	5	6
r061	1212.70	0.91%	1.42%	1.76%	2.72%	6	4	7	6	5	5	7	6	5	7	5	4	7	6	7	5	7	4	7	4	6	7	4	6	6	5	5	5	6	5	6	6	6	5	6	6	5	7	5	5	7	5	7	5	6	6	6	5	5	7	5	4	7	4	5	6	6	6	6	4	6	7	5	7	5	6	6	5	6	6	5	6	6	5	6	3	7	4	3	7	4	7
r062	1114.76	1.43%	1.86%	2.52%	3.75%	7	5	5	7	5	6	6	5	5	7	4	5	7	5	7	6	4	7	4	5	5	6	5	6	5	6	6	4	6	6	6	5	7	5	6	7	7	4	6	7	7	6	3	5	6	6	6	5	6	4	5	5	7	5	5	7	4	5	7	7	4	5	5	7	5	6	5	6	5	6	5	6	5	6	5	6	3	6	6	6	6	6
r063	1062.20	2.85%	3.92%	4.92%	6.57%	5	7	5	5	7	6	4	4	7	5	4	7	5	5	6	6	5	6	5	6	5	4	6	7	5	7	5	4	7	7	5	5	5	7	5	5	7	6	5	7	6	7	4	7	5	5	5	4	6	6	4	7	6	7	4	7	5	4	7	6	5	5	6	6	6	5	5	6	5	6	4	6	7	7	7	3	4	6	3	6	6	6
r064	1148.73	1.53%	2.13%	2.70%	3.87%	5	5	7	5	4	6	4	7	4	7	6	5	7	6	6	6	4	7	4	7	5	4	7	6	6	6	5	6	6	6	6	5	6	6	6	6	7	5	5	7	6	4	6	6	5	6	5	6	6	5	6	6	6	6	5	5	5	7	5	7	5	7	4	6	4	6	5	6	5	6	5	6	6	4	6	7	6	5	7	5	5	5
r065	1283.51	0.36%	0.64%	1.16%	2.01%	6	6	5	6	6	7	4	6	6	4	7	6	4	4	6	7	4	6	4	6	7	4	6	7	4	6	7	7	7	6	4	7	4	6	4	4	7	5	7	7	6	5	4	6	4	7	4	7	6	5	7	5	6	5	5	6	6	6	6	6	6	5	6	6	6	7	5	6	5	5	5	5	7	5	7	5	4	6	5	6	6	6
r066	1321.51	0.31%	0.49%	0.85%	1.35%	4	7	5	4	7	6	4	7	7	5	4	7	5	7	5	6	7	4	7	5	5	4	5	7	7	4	6	4	7	4	7	5	6	6	7	6	4	7	6	4	7	4	6	6	5	6	5	5	6	7	5	5	7	5	3	5	7	7	5	4	7	5	7	5	7	6	4	6	4	7	3	7	7	4	7	6	6	6	6	6	6	6
r067	1387.96	0.05%	0.15%	0.21%	0.50%	5	6	6	5	6	7	5	6	6	5	6	6	5	5	7	7	5	5	5	6	5	5	6	6	5	4	7	6	6	4	7	5	6	6	7	6	5	6	7	5	4	6	7	6	6	5	6	6	5	6	6	5	4	5	7	5	7	6	5	5	7	6	5	7	5	5	6	5	6	6	7	6	4	6	4	6	7	5	6	6	5	6
r068	1383.51	0.11%	0.32%	0.49%	0.71%	6	3	7	6	5	7	7	4	5	5	7	3	5	7	7	7	5	5	5	5	7	7	5	5	7	4	6	7	5	4	7	7	5	5	7	5	5	7	6	5	6	5	7	5	6	6	6	4	5	7	4	6	6	6	5	7	5	4	7	5	5	7	5	7	5	6	6	5	6	6	5	6	6	5	6	5	7	5	5	6	5	6
r069	1231.97	0.78%	1.16%	1.69%	2.48%	4	5	7	4	6	6	7	6	6	6	5	5	6	7	6	6	4	7	4	6	5	7	6	4	7	5	5	5	4	5	7	5	6	6	7	6	6	5	5	6	6	6	6	6	5	6	5	6	6	5	6	6	6	6	5	6	4	6	6	7	4	7	5	6	5	6	6	6	6	5	5	5	4	6	4	7	6	6	7	5	6	5
